Lake,Year,Species,Developmental stage,GE
Arlet,2017,Rana temporaria,M,1.029006466
Arlet,2017,Rana temporaria,M,0.128891999
Arlet,2017,Rana temporaria,M,0.621693768
Arlet,2017,Rana temporaria,M,0.933201388
Arlet,2017,Rana temporaria,M,1.21409595
Arlet,2017,Rana temporaria,M,1.485409439
Arlet,2018,Rana temporaria ,M,0
Arlet,2018,Rana temporaria ,M,0
Arlet,2018,Rana temporaria ,M,0
Arlet,2018,Rana temporaria ,M,0
Arlet,2018,Rana temporaria ,M,0
Arlet,2018,Rana temporaria ,M,0
Arlet,2018,Rana temporaria ,M,0
Arlet,2018,Rana temporaria ,M,0
Arlet,2018,Rana temporaria ,M,0
Arlet,2018,Rana temporaria ,M,0
Arlet,2018,Rana temporaria ,M,0
Arlet,2018,Rana temporaria ,M,0
Arlet,2018,Rana temporaria ,M,0
Arlet,2018,Rana temporaria ,M,0
Arlet,2018,Rana temporaria ,M,0
Arlet,2018,Rana temporaria ,M,0
Arlet,2009,Rana temporaria ,M,0.330114
Arlet,2009,Rana temporaria ,M,0.13579
Arlet,2009,Rana temporaria ,M,0.435815
Arlet,2009,Rana temporaria ,M,0.808342
Arlet,2009,Rana temporaria ,M,0.300735
Arlet,2009,Rana temporaria ,M,0.527913
Arlet,2009,Rana temporaria ,M,0.298757
Arlet,2009,Rana temporaria ,M,0.10303
Arlet,2009,Rana temporaria ,M,0.316554
Arlet,2009,Rana temporaria ,M,0.480926
Arlet,2009,Rana temporaria ,M,0.263587
Arlet,2009,Rana temporaria ,M,0.194062
Arlet,2009,Rana temporaria ,M,0.397427
Arlet,2009,Rana temporaria ,M,7.10142
Arlet,2009,Rana temporaria ,M,22.1066
Arlet,2009,Rana temporaria ,M,0.439316
Arlet,2009,Rana temporaria ,M,0
Arlet,2009,Rana temporaria ,M,0
Arlet,2009,Rana temporaria ,M,0
Arlet,2009,Rana temporaria ,M,0
Arlet,2009,Rana temporaria ,M,0
Arlet,2009,Rana temporaria ,M,0
Arlet,2009,Rana temporaria ,M,0
Arlet,2009,Rana temporaria ,M,0
Arlet,2009,Rana temporaria ,M,0
Arlet,2009,Rana temporaria ,M,0
Arlet,2009,Rana temporaria ,M,0
Arlet,2009,Rana temporaria ,M,0
Arlet,2009,Rana temporaria ,M,0
Arlet,2009,Rana temporaria ,M,0
Arlet,2008,Bufo bufo,M,0
Arlet,2008,Bufo bufo,M,0
Arlet,2008,Bufo bufo,M,0
Arlet,2008,Bufo bufo,M,0
Arlet,2008,Bufo bufo,M,0
Arlet,2008,Bufo bufo,M,0
Arlet,2008,Bufo bufo,M,0.642968
Arlet,2008,Bufo bufo,M,0
Arlet,2008,Bufo bufo,M,1.39501
Arlet,2008,Bufo bufo,M,0.378954
Arlet,2008,Bufo bufo,M,0
Arlet,2008,Bufo bufo,M,0
Arlet,2008,Bufo bufo,M,0.702246
Arlet,2008,Bufo bufo,M,0.212438
Arlet,2008,Bufo bufo,M,0
Arlet,2008,Bufo bufo,M,0.494151
Arlet,2008,Bufo bufo,M,0.199977
Arlet,2008,Bufo bufo,M,0.309261
Arlet,2008,Bufo bufo,M,0
Arlet,2008,Bufo bufo,M,0
Arlet,2008,Bufo bufo,M,0.104953
Arlet,2008,Bufo bufo,M,0
Arlet,2008,Bufo bufo,M,0.0726088
Arlet,2008,Bufo bufo,M,0.0973782
Arlet,2008,Bufo bufo,M,0
Arlet,2008,Bufo bufo,M,0
Arlet,2010,Bufo bufo,M,1.05475
Arlet,2010,Bufo bufo,M,9.51638
Arlet,2010,Bufo bufo,M,6.84503
Arlet,2010,Bufo bufo,M,24.8698
Arlet,2010,Bufo bufo,M,0
Arlet,2010,Bufo bufo,M,0
Arlet,2010,Bufo bufo,M,0.649163
Arlet,2010,Bufo bufo,M,4.99436
Arlet,2010,Bufo bufo,M,67.6824
Arlet,2010,Bufo bufo,M,0
Arlet,2010,Bufo bufo,M,1.72034
Arlet,2010,Bufo bufo,M,0.278119
Arlet,2010,Bufo bufo,M,0.624959
Arlet,2010,Bufo bufo,M,0.887936
Arlet,2010,Bufo bufo,M,0.621252
Arlet,2010,Bufo bufo,M,0.269443
Arlet,2010,Bufo bufo,M,0.180019
Arlet,2010,Bufo bufo,M,0.260385
Arlet,2010,Bufo bufo,M,1.94484
Arlet,2010,Bufo bufo,M,2.12655
Arlet,2010,Bufo bufo,M,2.15697
Arlet,2010,Bufo bufo,M,0.542882
Arlet,2010,Bufo bufo,M,0.645829
Arlet,2010,Bufo bufo,M,1.63368
Arlet,2010,Bufo bufo,M,0.524217
Arlet,2010,Bufo bufo,M,0.0996201
Arlet,2010,Bufo bufo,M,0.078319
Arlet,2010,Bufo bufo,M,0.22426
Arlet,2010,Bufo bufo,M,0.291206
Arlet,2010,Bufo bufo,M,0.495342
Arlet,2011,Bufo bufo,M,4.72
Arlet,2011,Bufo bufo,M,14.5
Arlet,2011,Bufo bufo,M,36.2
Arlet,2011,Bufo bufo,M,63.9
Arlet,2011,Bufo bufo,M,23.8
Arlet,2011,Bufo bufo,M,9.64
Arlet,2011,Bufo bufo,M,0.297
Arlet,2011,Bufo bufo,M,2.75
Arlet,2011,Bufo bufo,M,745.2
Arlet,2011,Bufo bufo,M,261
Arlet,2011,Bufo bufo,M,9.88
Arlet,2011,Bufo bufo,M,14.1
Arlet,2011,Bufo bufo,M,526.4
Arlet,2011,Bufo bufo,M,26.9
Arlet,2011,Bufo bufo,M,10.3
Arlet,2011,Bufo bufo,M,104.7
Arlet,2011,Bufo bufo,M,2.87
Arlet,2011,Bufo bufo,M,21.1
Arlet,2011,Bufo bufo,M,0.17
Arlet,2011,Bufo bufo,M,10.1
Arlet,2011,Bufo bufo,M,2114.9
Arlet,2011,Bufo bufo,M,7.62
Arlet,2011,Bufo bufo,M,0.527
Arlet,2011,Bufo bufo,M,2.5
Arlet,2011,Bufo bufo,M,77.2
Arlet,2011,Bufo bufo,M,5.21
Arlet,2011,Bufo bufo,M,90.1
Arlet,2011,Bufo bufo,M,5.63
Arlet,2011,Bufo bufo,M,13
Arlet,2011,Bufo bufo,M,20.6
Arlet,2011,Bufo bufo,M,6.11
Arlet,2011,Bufo bufo,M,462.3
Arlet,2011,Bufo bufo,M,48.3
Arlet,2012,Bufo bufo,M,0.767
Arlet,2012,Bufo bufo,M,0
Arlet,2012,Bufo bufo,M,4.65
Arlet,2012,Bufo bufo,M,0.266
Arlet,2012,Bufo bufo,M,1.12
Arlet,2012,Bufo bufo,M,0
Arlet,2012,Bufo bufo,M,1.38
Arlet,2012,Bufo bufo,M,0
Arlet,2012,Bufo bufo,M,0
Arlet,2012,Bufo bufo,M,0.0279
Arlet,2012,Bufo bufo,M,0.624
Arlet,2012,Bufo bufo,M,2.25
Arlet,2012,Bufo bufo,M,0
Arlet,2012,Bufo bufo,M,0.0425
Arlet,2012,Bufo bufo,M,0.605
Arlet,2012,Bufo bufo,M,0.465
Arlet,2012,Bufo bufo,M,2.02
Arlet,2012,Bufo bufo,M,0
Arlet,2012,Bufo bufo,M,0
Arlet,2012,Bufo bufo,M,0.194
Arlet,2012,Bufo bufo,M,0.603
Arlet,2012,Bufo bufo,M,0
Arlet,2012,Bufo bufo,M,0.0605
Arlet,2012,Bufo bufo,M,0.214
Arlet,2012,Bufo bufo,M,0.894
Arlet,2012,Bufo bufo,M,0.0176
Arlet,2012,Bufo bufo,M,0.589
Arlet,2012,Bufo bufo,M,0.272
Arlet,2012,Bufo bufo,M,1.77
Arlet,2012,Bufo bufo,M,0.357
Arlet,2013,Bufo bufo,M,0
Arlet,2013,Bufo bufo,M,0
Arlet,2013,Bufo bufo,M,0
Arlet,2017,Bufo bufo,M,0
Arlet,2017,Bufo bufo,M,0
Arlet,2017,Bufo bufo,M,0
Arlet,2017,Bufo bufo,M,0
Arlet,2017,Bufo bufo,M,0.761756301
Arlet,2017,Bufo bufo,M,0.619266368
Arlet,2017,Bufo bufo,M,0.106808925
Arlet,2017,Bufo bufo,M,0
Arlet,2017,Bufo bufo,M,0
Arlet,2017,Bufo bufo,M,0.389623716
Arlet,2017,Bufo bufo,M,4.587299228
Arlet,2017,Bufo bufo,M,652.0901489
Arlet,2017,Bufo bufo,M,0.679156482
Arlet,2017,Bufo bufo,M,38.30570698
Arlet,2017,Bufo bufo,M,1.014954448
Arlet,2009,Bufo bufo,M,3.73678
Arlet,2009,Bufo bufo,M,1.42
Arlet,2009,Bufo bufo,M,0.97
Arlet,2009,Bufo bufo,M,0.26
Arlet,2009,Bufo bufo,M,0.2
Arlet,2009,Bufo bufo,M,0.29
Arlet,2009,Bufo bufo,M,0.09
Arlet,2009,Bufo bufo,M,7.43
Arlet,2009,Bufo bufo,M,0.36
Arlet,2009,Bufo bufo,M,7.72
Arlet,2009,Bufo bufo,M,133.66
Arlet,2009,Bufo bufo,M,0.21
Arlet,2009,Bufo bufo,M,30.54
Arlet,2009,Bufo bufo,M,0.12
Arlet,2009,Bufo bufo,M,0.23
Arlet,2009,Bufo bufo,M,0.11
Arlet,2009,Bufo bufo,M,0.18
Arlet,2009,Bufo bufo,M,2
Arlet,2009,Bufo bufo,M,5.01
Arlet,2009,Bufo bufo,M,25.43
Arlet,2009,Bufo bufo,M,0.18
Arlet,2009,Bufo bufo,M,93.55
Arlet,2009,Bufo bufo,M,11.2
Arlet,2009,Bufo bufo,M,1.23
Arlet,2009,Bufo bufo,M,0
Arlet,2009,Bufo bufo,M,0
Arlet,2009,Bufo bufo,M,0
Arlet,2009,Bufo bufo,M,0
Arlet,2009,Bufo bufo,M,0
Arlet,2009,Bufo bufo,M,0
Arlet,2009,Bufo bufo,M,0
